0.000000,  10.000330,  10.000259,  10.000118,  9.999904,  9.999619,  9.999274,  9.998900,  9.998541,  9.998244,  9.998054,  9.997990,  9.998060,  9.998258,  9.998571,  9.998985,  9.999477,  10.000018,  10.000566,  10.001083,  10.001530,  10.001883,  10.002137,  10.002301,  10.002396,  10.002440,  10.002454,  10.002440,  10.002396,  10.002301,  10.002137,  10.001883,  10.001530,  10.001083,  10.000566,  10.000018,  9.999477,  9.998985,  9.998571,  9.998258,  9.998060,  9.997990,  9.998054,  9.998244,  9.998541,  9.998900,  9.999274,  9.999619,  9.999904,  10.000118,  10.000259,  10.000330,  0.000000,  
0.000000,  10.000197,  10.000109,  9.999934,  9.999678,  9.999352,  9.998981,  9.998609,  9.998289,  9.998072,  9.997990,  9.998049,  9.998230,  9.998509,  9.998862,  9.999272,  9.999728,  10.000213,  10.000704,  10.001169,  10.001579,  10.001909,  10.002151,  10.002310,  10.002402,  10.002447,  10.002460,  10.002447,  10.002402,  10.002310,  10.002151,  10.001909,  10.001579,  10.001169,  10.000704,  10.000213,  9.999728,  9.999272,  9.998862,  9.998509,  9.998230,  9.998049,  9.997990,  9.998072,  9.998289,  9.998609,  9.998981,  9.999352,  9.999678,  9.999934,  10.000109,  10.000197,  0.000000,  
0.000000,  10.000043,  9.999941,  9.999743,  9.999459,  9.999115,  9.998745,  9.998404,  9.998149,  9.998028,  9.998060,  9.998230,  9.998501,  9.998830,  9.999187,  9.999561,  9.999951,  10.000358,  10.000772,  10.001170,  10.001529,  10.001822,  10.002040,  10.002183,  10.002266,  10.002305,  10.002316,  10.002305,  10.002266,  10.002183,  10.002040,  10.001822,  10.001529,  10.001170,  10.000772,  10.000358,  9.999951,  9.999561,  9.999187,  9.998830,  9.998501,  9.998230,  9.998060,  9.998028,  9.998149,  9.998404,  9.998745,  9.999115,  9.999459,  9.999743,  9.999941,  10.000043,  0.000000,  
0.000000,  9.999934,  9.999825,  9.999615,  9.999322,  9.998978,  9.998630,  9.998337,  9.998158,  9.998130,  9.998258,  9.998509,  9.998830,  9.999168,  9.999492,  9.999798,  10.000100,  10.000413,  10.000739,  10.001066,  10.001369,  10.001623,  10.001814,  10.001939,  10.002009,  10.002042,  10.002050,  10.002042,  10.002009,  10.001939,  10.001814,  10.001623,  10.001369,  10.001066,  10.000739,  10.000413,  10.000100,  9.999798,  9.999492,  9.999168,  9.998830,  9.998509,  9.998258,  9.998130,  9.998158,  9.998337,  9.998630,  9.998978,  9.999322,  9.999615,  9.999825,  9.999934,  0.000000,  
0.000000,  9.999927,  9.999816,  9.999605,  9.999319,  9.998993,  9.998681,  9.998444,  9.998334,  9.998380,  9.998571,  9.998862,  9.999187,  9.999492,  9.999749,  9.999964,  10.000164,  10.000377,  10.000615,  10.000872,  10.001122,  10.001341,  10.001508,  10.001618,  10.001680,  10.001708,  10.001716,  10.001708,  10.001680,  10.001618,  10.001508,  10.001341,  10.001122,  10.000872,  10.000615,  10.000377,  10.000164,  9.999964,  9.999749,  9.999492,  9.999187,  9.998862,  9.998571,  9.998380,  9.998334,  9.998444,  9.998681,  9.998993,  9.999319,  9.999605,  9.999816,  9.999927,  0.000000,  
0.000000,  10.000033,  9.999929,  9.999732,  9.999468,  9.999176,  9.998911,  9.998728,  9.998674,  9.998768,  9.998985,  9.999272,  9.999561,  9.999798,  9.999964,  10.000075,  10.000169,  10.000284,  10.000442,  10.000635,  10.000843,  10.001034,  10.001185,  10.001288,  10.001348,  10.001374,  10.001382,  10.001374,  10.001348,  10.001288,  10.001185,  10.001034,  10.000843,  10.000635,  10.000442,  10.000284,  10.000169,  10.000075,  9.999964,  9.999798,  9.999561,  9.999272,  9.998985,  9.998768,  9.998674,  9.998728,  9.998911,  9.999176,  9.999468,  9.999732,  9.999929,  10.000033,  0.000000,  
0.000000,  10.000223,  10.000132,  9.999963,  9.999739,  9.999498,  9.999290,  9.999161,  9.999150,  9.999266,  9.999477,  9.999728,  9.999951,  10.000100,  10.000164,  10.000169,  10.000162,  10.000190,  10.000278,  10.000422,  10.000597,  10.000772,  10.000917,  10.001020,  10.001082,  10.001112,  10.001121,  10.001112,  10.001082,  10.001020,  10.000917,  10.000772,  10.000597,  10.000422,  10.000278,  10.000190,  10.000162,  10.000169,  10.000164,  10.000100,  9.999951,  9.999728,  9.999477,  9.999266,  9.999150,  9.999161,  9.999290,  9.999498,  9.999739,  9.999963,  10.000132,  10.000223,  0.000000,  
0.000000,  10.000427,  10.000359,  10.000232,  10.000067,  9.999895,  9.999754,  9.999683,  9.999709,  9.999831,  10.000018,  10.000213,  10.000358,  10.000413,  10.000377,  10.000284,  10.000190,  10.000146,  10.000178,  10.000286,  10.000443,  10.000612,  10.000761,  10.000872,  10.000941,  10.000977,  10.000987,  10.000977,  10.000941,  10.000872,  10.000761,  10.000612,  10.000443,  10.000286,  10.000178,  10.000146,  10.000190,  10.000284,  10.000377,  10.000413,  10.000358,  10.000213,  10.000018,  9.999831,  9.999709,  9.999683,  9.999754,  9.999895,  10.000067,  10.000232,  10.000359,  10.000427,  0.000000,  
0.000000,  10.000572,  10.000533,  10.000463,  10.000374,  10.000288,  10.000229,  10.000223,  10.000286,  10.000411,  10.000566,  10.000704,  10.000772,  10.000739,  10.000615,  10.000442,  10.000278,  10.000178,  10.000174,  10.000261,  10.000412,  10.000585,  10.000744,  10.000867,  10.000948,  10.000992,  10.001005,  10.000992,  10.000948,  10.000867,  10.000744,  10.000585,  10.000412,  10.000261,  10.000174,  10.000178,  10.000278,  10.000442,  10.000615,  10.000739,  10.000772,  10.000704,  10.000566,  10.000411,  10.000286,  10.000223,  10.000229,  10.000288,  10.000374,  10.000463,  10.000533,  10.000572,  0.000000,  
0.000000,  10.000600,  10.000596,  10.000591,  10.000591,  10.000605,  10.000641,  10.000710,  10.000817,  10.000952,  10.001083,  10.001169,  10.001170,  10.001066,  10.000872,  10.000635,  10.000422,  10.000286,  10.000261,  10.000341,  10.000496,  10.000682,  10.000857,  10.000997,  10.001092,  10.001144,  10.001161,  10.001144,  10.001092,  10.000997,  10.000857,  10.000682,  10.000496,  10.000341,  10.000261,  10.000286,  10.000422,  10.000635,  10.000872,  10.001066,  10.001170,  10.001169,  10.001083,  10.000952,  10.000817,  10.000710,  10.000641,  10.000605,  10.000591,  10.000591,  10.000596,  10.000600,  0.000000,  
0.000000,  10.000485,  10.000519,  10.000586,  10.000681,  10.000802,  10.000942,  10.001096,  10.001257,  10.001410,  10.001530,  10.001579,  10.001529,  10.001369,  10.001122,  10.000843,  10.000597,  10.000443,  10.000412,  10.000496,  10.000664,  10.000867,  10.001061,  10.001220,  10.001329,  10.001391,  10.001411,  10.001391,  10.001329,  10.001220,  10.001061,  10.000867,  10.000664,  10.000496,  10.000412,  10.000443,  10.000597,  10.000843,  10.001122,  10.001369,  10.001529,  10.001579,  10.001530,  10.001410,  10.001257,  10.001096,  10.000942,  10.000802,  10.000681,  10.000586,  10.000519,  10.000485,  0.000000,  
0.000000,  10.000246,  10.000316,  10.000450,  10.000640,  10.000868,  10.001114,  10.001358,  10.001581,  10.001764,  10.001883,  10.001909,  10.001822,  10.001623,  10.001341,  10.001034,  10.000772,  10.000612,  10.000585,  10.000682,  10.000867,  10.001090,  10.001307,  10.001483,  10.001608,  10.001679,  10.001702,  10.001679,  10.001608,  10.001483,  10.001307,  10.001090,  10.000867,  10.000682,  10.000585,  10.000612,  10.000772,  10.001034,  10.001341,  10.001623,  10.001822,  10.001909,  10.001883,  10.001764,  10.001581,  10.001358,  10.001114,  10.000868,  10.000640,  10.000450,  10.000316,  10.000246,  0.000000,  
0.000000,  9.999925,  10.000027,  10.000222,  10.000498,  10.000824,  10.001170,  10.001502,  10.001790,  10.002010,  10.002137,  10.002151,  10.002040,  10.001814,  10.001508,  10.001185,  10.000917,  10.000761,  10.000744,  10.000857,  10.001061,  10.001307,  10.001542,  10.001737,  10.001875,  10.001955,  10.001981,  10.001955,  10.001875,  10.001737,  10.001542,  10.001307,  10.001061,  10.000857,  10.000744,  10.000761,  10.000917,  10.001185,  10.001508,  10.001814,  10.002040,  10.002151,  10.002137,  10.002010,  10.001790,  10.001502,  10.001170,  10.000824,  10.000498,  10.000222,  10.000027,  9.999925,  0.000000,  
0.000000,  9.999585,  9.999712,  9.999958,  10.000303,  10.000713,  10.001145,  10.001556,  10.001904,  10.002161,  10.002301,  10.002310,  10.002183,  10.001939,  10.001618,  10.001288,  10.001020,  10.000872,  10.000867,  10.000997,  10.001220,  10.001483,  10.001737,  10.001946,  10.002096,  10.002183,  10.002212,  10.002183,  10.002096,  10.001946,  10.001737,  10.001483,  10.001220,  10.000997,  10.000867,  10.000872,  10.001020,  10.001288,  10.001618,  10.001939,  10.002183,  10.002310,  10.002301,  10.002161,  10.001904,  10.001556,  10.001145,  10.000713,  10.000303,  9.999958,  9.999712,  9.999585,  0.000000,  
0.000000,  9.999290,  9.999434,  9.999717,  10.000113,  10.000586,  10.001084,  10.001556,  10.001954,  10.002242,  10.002396,  10.002402,  10.002266,  10.002009,  10.001680,  10.001348,  10.001082,  10.000941,  10.000948,  10.001092,  10.001329,  10.001608,  10.001875,  10.002096,  10.002254,  10.002347,  10.002378,  10.002347,  10.002254,  10.002096,  10.001875,  10.001608,  10.001329,  10.001092,  10.000948,  10.000941,  10.001082,  10.001348,  10.001680,  10.002009,  10.002266,  10.002402,  10.002396,  10.002242,  10.001954,  10.001556,  10.001084,  10.000586,  10.000113,  9.999717,  9.999434,  9.999290,  0.000000,  
0.000000,  9.999089,  9.999246,  9.999550,  9.999977,  10.000488,  10.001029,  10.001540,  10.001969,  10.002278,  10.002440,  10.002447,  10.002305,  10.002042,  10.001708,  10.001374,  10.001112,  10.000977,  10.000992,  10.001144,  10.001391,  10.001679,  10.001955,  10.002183,  10.002347,  10.002442,  10.002474,  10.002442,  10.002347,  10.002183,  10.001955,  10.001679,  10.001391,  10.001144,  10.000992,  10.000977,  10.001112,  10.001374,  10.001708,  10.002042,  10.002305,  10.002447,  10.002440,  10.002278,  10.001969,  10.001540,  10.001029,  10.000488,  9.999977,  9.999550,  9.999246,  9.999089,  0.000000,  
0.000000,  9.999019,  9.999179,  9.999490,  9.999928,  10.000452,  10.001006,  10.001532,  10.001972,  10.002288,  10.002454,  10.002460,  10.002316,  10.002050,  10.001716,  10.001382,  10.001121,  10.000987,  10.001005,  10.001161,  10.001411,  10.001702,  10.001981,  10.002212,  10.002378,  10.002474,  10.002506,  10.002474,  10.002378,  10.002212,  10.001981,  10.001702,  10.001411,  10.001161,  10.001005,  10.000987,  10.001121,  10.001382,  10.001716,  10.002050,  10.002316,  10.002460,  10.002454,  10.002288,  10.001972,  10.001532,  10.001006,  10.000452,  9.999928,  9.999490,  9.999179,  9.999019,  0.000000,  
0.000000,  9.999089,  9.999246,  9.999550,  9.999977,  10.000488,  10.001029,  10.001540,  10.001969,  10.002278,  10.002440,  10.002447,  10.002305,  10.002042,  10.001708,  10.001374,  10.001112,  10.000977,  10.000992,  10.001144,  10.001391,  10.001679,  10.001955,  10.002183,  10.002347,  10.002442,  10.002474,  10.002442,  10.002347,  10.002183,  10.001955,  10.001679,  10.001391,  10.001144,  10.000992,  10.000977,  10.001112,  10.001374,  10.001708,  10.002042,  10.002305,  10.002447,  10.002440,  10.002278,  10.001969,  10.001540,  10.001029,  10.000488,  9.999977,  9.999550,  9.999246,  9.999089,  0.000000,  
0.000000,  9.999290,  9.999434,  9.999717,  10.000113,  10.000586,  10.001084,  10.001556,  10.001954,  10.002242,  10.002396,  10.002402,  10.002266,  10.002009,  10.001680,  10.001348,  10.001082,  10.000941,  10.000948,  10.001092,  10.001329,  10.001608,  10.001875,  10.002096,  10.002254,  10.002347,  10.002378,  10.002347,  10.002254,  10.002096,  10.001875,  10.001608,  10.001329,  10.001092,  10.000948,  10.000941,  10.001082,  10.001348,  10.001680,  10.002009,  10.002266,  10.002402,  10.002396,  10.002242,  10.001954,  10.001556,  10.001084,  10.000586,  10.000113,  9.999717,  9.999434,  9.999290,  0.000000,  
0.000000,  9.999585,  9.999712,  9.999958,  10.000303,  10.000713,  10.001145,  10.001556,  10.001904,  10.002161,  10.002301,  10.002310,  10.002183,  10.001939,  10.001618,  10.001288,  10.001020,  10.000872,  10.000867,  10.000997,  10.001220,  10.001483,  10.001737,  10.001946,  10.002096,  10.002183,  10.002212,  10.002183,  10.002096,  10.001946,  10.001737,  10.001483,  10.001220,  10.000997,  10.000867,  10.000872,  10.001020,  10.001288,  10.001618,  10.001939,  10.002183,  10.002310,  10.002301,  10.002161,  10.001904,  10.001556,  10.001145,  10.000713,  10.000303,  9.999958,  9.999712,  9.999585,  0.000000,  
0.000000,  9.999925,  10.000027,  10.000222,  10.000498,  10.000824,  10.001170,  10.001502,  10.001790,  10.002010,  10.002137,  10.002151,  10.002040,  10.001814,  10.001508,  10.001185,  10.000917,  10.000761,  10.000744,  10.000857,  10.001061,  10.001307,  10.001542,  10.001737,  10.001875,  10.001955,  10.001981,  10.001955,  10.001875,  10.001737,  10.001542,  10.001307,  10.001061,  10.000857,  10.000744,  10.000761,  10.000917,  10.001185,  10.001508,  10.001814,  10.002040,  10.002151,  10.002137,  10.002010,  10.001790,  10.001502,  10.001170,  10.000824,  10.000498,  10.000222,  10.000027,  9.999925,  0.000000,  
0.000000,  10.000246,  10.000316,  10.000450,  10.000640,  10.000868,  10.001114,  10.001358,  10.001581,  10.001764,  10.001883,  10.001909,  10.001822,  10.001623,  10.001341,  10.001034,  10.000772,  10.000612,  10.000585,  10.000682,  10.000867,  10.001090,  10.001307,  10.001483,  10.001608,  10.001679,  10.001702,  10.001679,  10.001608,  10.001483,  10.001307,  10.001090,  10.000867,  10.000682,  10.000585,  10.000612,  10.000772,  10.001034,  10.001341,  10.001623,  10.001822,  10.001909,  10.001883,  10.001764,  10.001581,  10.001358,  10.001114,  10.000868,  10.000640,  10.000450,  10.000316,  10.000246,  0.000000,  
0.000000,  10.000485,  10.000519,  10.000586,  10.000681,  10.000802,  10.000942,  10.001096,  10.001257,  10.001410,  10.001530,  10.001579,  10.001529,  10.001369,  10.001122,  10.000843,  10.000597,  10.000443,  10.000412,  10.000496,  10.000664,  10.000867,  10.001061,  10.001220,  10.001329,  10.001391,  10.001411,  10.001391,  10.001329,  10.001220,  10.001061,  10.000867,  10.000664,  10.000496,  10.000412,  10.000443,  10.000597,  10.000843,  10.001122,  10.001369,  10.001529,  10.001579,  10.001530,  10.001410,  10.001257,  10.001096,  10.000942,  10.000802,  10.000681,  10.000586,  10.000519,  10.000485,  0.000000,  
0.000000,  10.000600,  10.000596,  10.000591,  10.000591,  10.000605,  10.000641,  10.000710,  10.000817,  10.000952,  10.001083,  10.001169,  10.001170,  10.001066,  10.000872,  10.000635,  10.000422,  10.000286,  10.000261,  10.000341,  10.000496,  10.000682,  10.000857,  10.000997,  10.001092,  10.001144,  10.001161,  10.001144,  10.001092,  10.000997,  10.000857,  10.000682,  10.000496,  10.000341,  10.000261,  10.000286,  10.000422,  10.000635,  10.000872,  10.001066,  10.001170,  10.001169,  10.001083,  10.000952,  10.000817,  10.000710,  10.000641,  10.000605,  10.000591,  10.000591,  10.000596,  10.000600,  0.000000,  
0.000000,  10.000572,  10.000533,  10.000463,  10.000374,  10.000288,  10.000229,  10.000223,  10.000286,  10.000411,  10.000566,  10.000704,  10.000772,  10.000739,  10.000615,  10.000442,  10.000278,  10.000178,  10.000174,  10.000261,  10.000412,  10.000585,  10.000744,  10.000867,  10.000948,  10.000992,  10.001005,  10.000992,  10.000948,  10.000867,  10.000744,  10.000585,  10.000412,  10.000261,  10.000174,  10.000178,  10.000278,  10.000442,  10.000615,  10.000739,  10.000772,  10.000704,  10.000566,  10.000411,  10.000286,  10.000223,  10.000229,  10.000288,  10.000374,  10.000463,  10.000533,  10.000572,  0.000000,  
0.000000,  10.000427,  10.000359,  10.000232,  10.000067,  9.999895,  9.999754,  9.999683,  9.999709,  9.999831,  10.000018,  10.000213,  10.000358,  10.000413,  10.000377,  10.000284,  10.000190,  10.000146,  10.000178,  10.000286,  10.000443,  10.000612,  10.000761,  10.000872,  10.000941,  10.000977,  10.000987,  10.000977,  10.000941,  10.000872,  10.000761,  10.000612,  10.000443,  10.000286,  10.000178,  10.000146,  10.000190,  10.000284,  10.000377,  10.000413,  10.000358,  10.000213,  10.000018,  9.999831,  9.999709,  9.999683,  9.999754,  9.999895,  10.000067,  10.000232,  10.000359,  10.000427,  0.000000,  
0.000000,  10.000223,  10.000132,  9.999963,  9.999739,  9.999498,  9.999290,  9.999161,  9.999150,  9.999266,  9.999477,  9.999728,  9.999951,  10.000100,  10.000164,  10.000169,  10.000162,  10.000190,  10.000278,  10.000422,  10.000597,  10.000772,  10.000917,  10.001020,  10.001082,  10.001112,  10.001121,  10.001112,  10.001082,  10.001020,  10.000917,  10.000772,  10.000597,  10.000422,  10.000278,  10.000190,  10.000162,  10.000169,  10.000164,  10.000100,  9.999951,  9.999728,  9.999477,  9.999266,  9.999150,  9.999161,  9.999290,  9.999498,  9.999739,  9.999963,  10.000132,  10.000223,  0.000000,  
0.000000,  10.000033,  9.999929,  9.999732,  9.999468,  9.999176,  9.998911,  9.998728,  9.998674,  9.998768,  9.998985,  9.999272,  9.999561,  9.999798,  9.999964,  10.000075,  10.000169,  10.000284,  10.000442,  10.000635,  10.000843,  10.001034,  10.001185,  10.001288,  10.001348,  10.001374,  10.001382,  10.001374,  10.001348,  10.001288,  10.001185,  10.001034,  10.000843,  10.000635,  10.000442,  10.000284,  10.000169,  10.000075,  9.999964,  9.999798,  9.999561,  9.999272,  9.998985,  9.998768,  9.998674,  9.998728,  9.998911,  9.999176,  9.999468,  9.999732,  9.999929,  10.000033,  0.000000,  
0.000000,  9.999927,  9.999816,  9.999605,  9.999319,  9.998993,  9.998681,  9.998444,  9.998334,  9.998380,  9.998571,  9.998862,  9.999187,  9.999492,  9.999749,  9.999964,  10.000164,  10.000377,  10.000615,  10.000872,  10.001122,  10.001341,  10.001508,  10.001618,  10.001680,  10.001708,  10.001716,  10.001708,  10.001680,  10.001618,  10.001508,  10.001341,  10.001122,  10.000872,  10.000615,  10.000377,  10.000164,  9.999964,  9.999749,  9.999492,  9.999187,  9.998862,  9.998571,  9.998380,  9.998334,  9.998444,  9.998681,  9.998993,  9.999319,  9.999605,  9.999816,  9.999927,  0.000000,  
0.000000,  9.999934,  9.999825,  9.999615,  9.999322,  9.998978,  9.998630,  9.998337,  9.998158,  9.998130,  9.998258,  9.998509,  9.998830,  9.999168,  9.999492,  9.999798,  10.000100,  10.000413,  10.000739,  10.001066,  10.001369,  10.001623,  10.001814,  10.001939,  10.002009,  10.002042,  10.002050,  10.002042,  10.002009,  10.001939,  10.001814,  10.001623,  10.001369,  10.001066,  10.000739,  10.000413,  10.000100,  9.999798,  9.999492,  9.999168,  9.998830,  9.998509,  9.998258,  9.998130,  9.998158,  9.998337,  9.998630,  9.998978,  9.999322,  9.999615,  9.999825,  9.999934,  0.000000,  
0.000000,  10.000043,  9.999941,  9.999743,  9.999459,  9.999115,  9.998745,  9.998404,  9.998149,  9.998028,  9.998060,  9.998230,  9.998501,  9.998830,  9.999187,  9.999561,  9.999951,  10.000358,  10.000772,  10.001170,  10.001529,  10.001822,  10.002040,  10.002183,  10.002266,  10.002305,  10.002316,  10.002305,  10.002266,  10.002183,  10.002040,  10.001822,  10.001529,  10.001170,  10.000772,  10.000358,  9.999951,  9.999561,  9.999187,  9.998830,  9.998501,  9.998230,  9.998060,  9.998028,  9.998149,  9.998404,  9.998745,  9.999115,  9.999459,  9.999743,  9.999941,  10.000043,  0.000000,  
0.000000,  10.000197,  10.000109,  9.999934,  9.999678,  9.999352,  9.998981,  9.998609,  9.998289,  9.998072,  9.997990,  9.998049,  9.998230,  9.998509,  9.998862,  9.999272,  9.999728,  10.000213,  10.000704,  10.001169,  10.001579,  10.001909,  10.002151,  10.002310,  10.002402,  10.002447,  10.002460,  10.002447,  10.002402,  10.002310,  10.002151,  10.001909,  10.001579,  10.001169,  10.000704,  10.000213,  9.999728,  9.999272,  9.998862,  9.998509,  9.998230,  9.998049,  9.997990,  9.998072,  9.998289,  9.998609,  9.998981,  9.999352,  9.999678,  9.999934,  10.000109,  10.000197,  0.000000,  
0.000000,  10.000330,  10.000259,  10.000118,  9.999904,  9.999619,  9.999274,  9.998900,  9.998541,  9.998244,  9.998054,  9.997990,  9.998060,  9.998258,  9.998571,  9.998985,  9.999477,  10.000018,  10.000566,  10.001083,  10.001530,  10.001883,  10.002137,  10.002301,  10.002396,  10.002440,  10.002454,  10.002440,  10.002396,  10.002301,  10.002137,  10.001883,  10.001530,  10.001083,  10.000566,  10.000018,  9.999477,  9.998985,  9.998571,  9.998258,  9.998060,  9.997990,  9.998054,  9.998244,  9.998541,  9.998900,  9.999274,  9.999619,  9.999904,  10.000118,  10.000259,  10.000330,  0.000000,  
